1623349617,120
1623265780,300
1623129525,150
1619360268,150
1623418240,450
1623400118,480
1623405988,380
1623392864,250
1622675064,390
1623331494,15
1622698030,100
1623307594,330
1622691015,139
1623303286,350
1623259466,35
1623244146,55
1623228254,55
1622982012,55
1620640444,100
1622428759,40
1617766561,90
1621310468,40
1620519308,129
1610825754,80
1605006128,90
1593188352,30
1592111495,20
1590820189,20
