312947968,3990
315268452,2699
315261629,3750
315258704,3600
313851301,1490
315251587,3600
315212318,4500
315211571,1988
313719290,4450
313517374,3950
313097966,3990
312934799,3250
295875701,4500
315180665,3490
308685804,3990
315156731,3850
315152496,4498
315147764,3800
315132191,3800
315132092,3800
